VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2016-06-12 11:20:52,2016-06-12 11:29:16,N,1,-73.964820861816406,40.714973449707031,-73.990974426269531,40.702495574951172,1,3.19,11,0,0.5,0,0,,0.3,11.8,2,1
2,2016-06-19 02:30:38,2016-06-19 02:40:24,N,1,-73.923553466796875,40.707073211669922,-73.95709228515625,40.690792083740234,3,2.52,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
2,2016-06-22 00:28:11,2016-06-22 00:53:36,N,1,-73.949951171875,40.722171783447266,-73.913414001464844,40.661174774169922,1,5.37,20.5,0.5,0.5,0,0,,0.3,21.8,2,1
2,2016-06-11 19:11:27,2016-06-11 19:15:26,N,1,-73.925346374511719,40.761722564697266,-73.9246826171875,40.771331787109375,1,.78,5,0,0.5,1,0,,0.3,6.8,1,1
1,2016-06-17 11:28:29,2016-06-17 11:43:51,N,1,-73.963096618652344,40.719036102294922,-73.939407348632813,40.763618469238281,1,3.60,13.5,0,0.5,1,0,,0.3,15.3,1,1
2,2016-06-01 12:08:45,2016-06-01 12:13:37,N,1,-73.959320068359375,40.809452056884766,-73.966804504394531,40.803775787353516,1,.80,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-02 10:20:07,2016-06-02 10:36:34,N,1,-73.854804992675781,40.749382019042969,-73.907318115234375,40.745414733886719,1,3.16,13.5,0,0.5,0,0,,0.3,14.3,2,1
2,2016-06-10 16:40:02,2016-06-10 16:50:48,N,1,-73.844535827636719,40.720596313476563,-73.865791320800781,40.73028564453125,1,1.87,9.5,1,0.5,0,0,,0.3,11.3,2,1
2,2016-06-09 01:47:36,2016-06-09 01:55:59,N,1,-73.939254760742187,40.805328369140625,-73.954460144042969,40.815582275390625,1,1.38,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-06-24 16:42:59,2016-06-24 16:55:58,N,1,-73.90625,40.772789001464844,-73.930778503417969,40.764896392822266,1,1.87,10.5,1,0.5,3.69,0,,0.3,15.99,1,1
1,2016-06-09 10:41:03,2016-06-09 11:09:29,N,1,-73.994125366210938,40.699054718017578,-73.967445373535156,40.75860595703125,1,7.10,24.5,0,0.5,5.05,0,,0.3,30.35,1,1
2,2016-06-12 17:05:39,2016-06-12 17:22:34,N,1,-73.988845825195313,40.693252563476562,-73.999839782714844,40.734386444091797,1,3.56,14.5,0,0.5,0,0,,0.3,15.3,2,1
2,2016-06-21 09:58:18,2016-06-21 10:08:10,N,1,-73.8260498046875,40.742805480957031,-73.87176513671875,40.77423095703125,1,4.45,14,0,0.5,0,0,,0.3,14.8,2,1
2,2016-06-12 13:55:15,2016-06-12 14:05:25,N,1,-73.9913330078125,40.697830200195313,-74.011825561523438,40.716667175292969,1,2.10,10,0,0.5,0,0,,0.3,10.8,2,1
2,2016-06-26 15:39:14,2016-06-26 16:00:27,N,1,-73.871147155761719,40.733871459960937,-73.88763427734375,40.747432708740234,5,2.10,13.5,0,0.5,0,0,,0.3,14.3,2,1
2,2016-06-09 23:31:22,2016-06-09 23:44:12,N,1,-73.8914794921875,40.746658325195313,-73.929496765136719,40.758220672607422,3,2.60,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1
1,2016-06-28 23:21:32,2016-06-28 23:29:57,N,1,-73.949996948242188,40.682262420654297,-73.942359924316406,40.700641632080078,1,1.90,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2016-06-24 16:08:31,2016-06-24 16:33:41,N,1,-74.001602172851562,40.656913757324219,-73.983688354492187,40.688705444335938,1,2.69,17,1,0.5,1,0,,0.3,19.8,1,1
2,2016-06-23 22:01:07,2016-06-23 22:22:52,N,1,-73.976821899414063,40.682933807373047,-73.945274353027344,40.62823486328125,2,4.34,18,0.5,0.5,0,0,,0.3,19.3,1,1
2,2016-06-28 08:58:08,2016-06-28 09:15:38,N,1,-73.948387145996094,40.829578399658203,-73.986335754394531,40.774082183837891,1,4.70,16,0,0.5,4.2,0,,0.3,21,1,1
2,2016-06-07 22:00:34,2016-06-07 22:04:28,N,1,-73.87506103515625,40.735298156738281,-73.879257202148437,40.743633270263672,1,.71,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-06-25 14:44:19,2016-06-25 15:21:43,N,1,-73.944129943847656,40.800918579101563,-73.956039428710937,40.730743408203125,1,10.87,36.5,0,0.5,6,5.54,,0.3,48.84,1,1
1,2016-06-11 15:59:03,2016-06-11 16:05:03,N,1,-73.957435607910156,40.728282928466797,-73.941871643066406,40.726642608642578,1,1.50,7,0,0.5,0,0,,0.3,7.8,2,1
2,2016-06-14 23:52:59,2016-06-14 23:58:36,N,1,-73.923118591308594,40.706771850585938,-73.905044555664063,40.708160400390625,1,1.40,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-06-03 23:21:37,2016-06-03 23:28:14,N,1,-73.994277954101563,40.685848236083984,-74.001762390136719,40.657268524169922,1,2.25,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,2016-06-26 09:52:16,2016-06-26 10:01:35,N,1,-73.949813842773438,40.827117919921875,-73.938377380371094,40.789009094238281,1,4.72,14.5,0,0.5,0,0,,0.3,15.3,2,1
2,2016-06-07 09:23:57,2016-06-07 10:04:52,N,1,-73.957862854003906,40.715736389160156,-73.985504150390625,40.739986419677734,1,3.94,24.5,0,0.5,5,0,,0.3,30.3,1,1
2,2016-06-04 21:13:55,2016-06-04 21:16:16,N,1,-73.9334716796875,40.758293151855469,-73.92950439453125,40.7540283203125,1,.46,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,2016-06-11 09:19:59,2016-06-11 09:21:49,N,1,-73.992301940917969,40.689903259277344,-73.995307922363281,40.685733795166016,1,.38,3.5,0,0.5,1.08,0,,0.3,5.38,1,1
2,2016-06-19 12:06:54,2016-06-19 12:21:25,N,1,-73.89404296875,40.754585266113281,-73.919563293457031,40.743492126464844,1,1.94,11,0,0.5,0,0,,0.3,11.8,2,1
2,2016-06-16 07:02:44,2016-06-16 07:07:34,N,1,-73.830596923828125,40.759433746337891,-73.835395812988281,40.766761779785156,6,.85,5,0,0.5,0,0,,0.3,5.8,2,1
2,2016-06-22 19:40:09,2016-06-22 19:53:49,N,1,-73.989883422851562,40.702480316162109,-74.001922607421875,40.728069305419922,1,2.91,12.5,1,0.5,2.86,0,,0.3,17.16,1,1
2,2016-06-25 22:34:10,2016-06-25 22:40:55,N,1,-73.9586181640625,40.722122192382813,-73.944915771484375,40.715896606445313,1,.97,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,2016-06-02 17:34:03,2016-06-02 17:39:36,N,1,-73.914756774902344,40.818233489990234,-73.914138793945313,40.816585540771484,1,.70,5.5,1,0.5,0,0,,0.3,7.3,2,1
2,2016-06-20 12:14:34,2016-06-20 12:18:11,N,1,-73.980033874511719,40.676963806152344,-73.973770141601562,40.672351837158203,1,.57,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,2016-06-12 13:44:02,2016-06-12 13:51:32,N,1,-73.951889038085938,40.723388671875,-73.95782470703125,40.721916198730469,5,.86,6.5,0,0.5,2.19,0,,0.3,9.49,1,1
2,2016-06-20 21:30:18,2016-06-20 21:58:24,N,1,-73.991218566894531,40.685573577880859,-73.927742004394531,40.766376495361328,1,10.94,32.5,0.5,0.5,6.76,0,,0.3,40.56,1,1
1,2016-06-30 23:02:54,2016-06-30 23:58:50,N,1,-73.903366088867188,40.745685577392578,-74.013153076171875,40.611309051513672,1,16.00,53,0.5,0.5,13.55,0,,0.3,67.85,1,1
2,2016-06-24 01:08:46,2016-06-24 01:36:33,N,1,-73.978042602539063,40.685089111328125,-73.998687744140625,40.757656097412109,1,6.60,24,0.5,0.5,2.5,0,,0.3,27.8,1,1
2,2016-06-24 15:30:17,2016-06-24 15:40:36,N,1,-73.88214111328125,40.742580413818359,-73.875297546386719,40.756572723388672,1,1.46,8.5,0,0.5,0,0,,0.3,9.3,1,1
1,2016-06-08 09:54:54,2016-06-08 10:41:17,N,1,-73.94305419921875,40.8021240234375,-73.9910888671875,40.745136260986328,1,5.20,28.5,0,0.5,4.39,0,,0.3,33.69,1,1
2,2016-06-24 06:44:16,2016-06-24 06:49:36,N,1,-73.952201843261719,40.732856750488281,-73.956573486328125,40.716941833496094,1,1.42,6.5,0,0.5,1.82,0,,0.3,9.12,1,1
2,2016-06-25 20:35:38,2016-06-25 20:49:40,N,1,-73.919136047363281,40.743064880371094,-73.915939331054688,40.772678375244141,1,4.82,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1
2,2016-06-10 09:29:27,2016-06-10 09:41:08,N,1,-73.990501403808594,40.693897247314453,-74.005081176757813,40.70953369140625,1,2.56,10.5,0,0.5,2.26,0,,0.3,13.56,1,1
2,2016-06-04 20:35:23,2016-06-04 20:40:17,N,1,-73.928749084472656,40.758216857910156,-73.924171447753906,40.755313873291016,1,.56,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-06-11 23:45:39,2016-06-11 23:54:01,N,1,-73.979339599609375,40.673473358154297,-73.95452880859375,40.675590515136719,1,1.63,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,2016-06-25 01:56:49,2016-06-25 02:05:26,N,1,-73.870010375976562,40.757213592529297,-73.897628784179688,40.755290985107422,1,1.52,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2016-06-23 17:13:22,2016-06-23 18:01:38,N,1,-73.952621459960937,40.788825988769531,-73.988754272460938,40.757408142089844,1,3.58,28,1,0.5,2,0,,0.3,31.8,1,1
2,2016-06-08 18:16:26,2016-06-08 18:20:44,N,1,-73.944137573242188,40.746631622314453,-73.936820983886719,40.74505615234375,3,.57,5,1,0.5,0,0,,0.3,6.8,2,1
2,2016-06-06 18:42:56,2016-06-06 18:48:37,N,1,-73.985145568847656,40.670661926269531,-73.980194091796875,40.660797119140625,1,1.03,6,1,0.5,0,0,,0.3,7.8,2,1
2,2016-06-21 22:49:32,2016-06-21 22:59:10,N,1,-73.938789367675781,40.804931640625,-73.949081420898437,40.776863098144531,1,2.85,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2016-06-03 09:57:18,2016-06-03 10:04:47,N,1,-73.886978149414062,40.764419555664063,-73.884346008300781,40.749988555908203,1,.90,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2016-06-18 23:35:49,2016-06-19 00:00:29,N,1,-73.898246765136719,40.746208190917969,-73.909812927246094,40.758003234863281,1,4.15,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,2016-06-29 05:24:39,2016-06-29 05:41:35,N,1,-73.917549133300781,40.769920349121094,-73.97479248046875,40.753128051757812,1,4.41,16,0.5,0.5,3,0,,0.3,20.3,1,1
2,2016-06-21 07:01:06,2016-06-21 07:09:18,N,1,-73.942268371582031,40.754066467285156,-73.914939880371094,40.753646850585938,2,1.73,8,0,0.5,1.76,0,,0.3,10.56,1,1
2,2016-06-19 16:20:43,2016-06-19 16:29:45,N,1,-73.89007568359375,40.749141693115234,-73.9188232421875,40.759086608886719,1,1.92,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,2016-06-25 06:52:10,2016-06-25 07:01:47,N,1,-73.938247680664063,40.797256469726563,-73.976310729980469,40.788120269775391,1,3.02,10.5,0,0.5,0,0,,0.3,11.3,2,1
2,2016-06-01 14:47:23,2016-06-01 14:54:20,N,1,-73.95538330078125,40.804275512695313,-73.939048767089844,40.817340850830078,5,1.52,7.5,0,0.5,1,0,,0.3,9.3,1,1
2,2016-06-29 10:21:48,2016-06-29 10:31:50,N,1,-73.943649291992188,40.815513610839844,-73.936668395996094,40.803989410400391,1,1.18,8,0,0.5,1.76,0,,0.3,10.56,1,1
2,2016-06-26 07:59:49,2016-06-26 08:10:29,N,1,-73.953292846679688,40.822681427001953,-73.937225341796875,40.808483123779297,1,1.99,9.5,0,0.5,0,0,,0.3,10.3,1,1
1,2016-06-18 09:03:20,2016-06-18 09:13:28,N,1,-73.981330871582031,40.689701080322266,-74.000473022460938,40.692058563232422,1,1.70,9,0,0.5,2,0,,0.3,11.8,1,1
2,2016-06-11 10:53:25,2016-06-11 11:02:38,N,1,-73.951560974121094,40.811885833740234,-73.9715576171875,40.787418365478516,1,2.20,9,0,0.5,1,0,,0.3,10.8,1,1
1,2016-06-10 13:53:47,2016-06-10 14:01:20,N,1,-73.936859130859375,40.802337646484375,-73.94696044921875,40.799934387207031,2,1.00,7,0,0.5,0,0,,0.3,7.8,2,1
2,2016-06-28 11:17:39,2016-06-28 11:23:58,N,1,-73.942787170410156,40.840530395507813,-73.927078247070313,40.865070343017578,1,2.34,9,0,0.5,0,0,,0.3,9.8,2,1
2,2016-06-30 15:51:51,2016-06-30 16:12:48,N,1,-73.986175537109375,40.673553466796875,-73.992782592773438,40.697517395019531,1,2.52,14.5,0,0.5,0,0,,0.3,15.3,2,1
2,2016-06-04 22:38:58,2016-06-04 22:46:47,N,1,-73.980178833007812,40.687705993652344,-73.98321533203125,40.680767059326172,1,.90,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,2016-06-09 11:58:24,2016-06-09 12:22:52,N,5,-73.849700927734375,40.735301971435547,-73.876014709472656,40.750484466552734,1,2.60,12,0,0,0,0,,0,12,2,2
2,2016-06-12 22:42:11,2016-06-12 22:44:09,N,1,-73.84393310546875,40.721839904785156,-73.846145629882813,40.719047546386719,1,.21,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2016-06-19 14:52:29,2016-06-19 15:04:11,N,1,-73.960136413574219,40.685890197753906,-73.953437805175781,40.668594360351562,1,1.80,9.5,0,0.5,2.06,0,,0.3,12.36,1,1
2,2016-06-05 21:19:47,2016-06-05 21:31:19,N,1,-73.955314636230469,40.720008850097656,-73.929534912109375,40.699737548828125,1,2.43,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1
2,2016-06-04 15:23:02,2016-06-04 15:53:06,N,1,-73.943397521972656,40.820743560791016,-73.817405700683594,40.836143493652344,1,9.09,27.5,0,0.5,0,0,,0.3,28.3,2,1
2,2016-06-03 19:09:07,2016-06-03 19:21:58,N,1,-73.903358459472656,40.745826721191406,-73.91943359375,40.759071350097656,1,2.03,10.5,1,0.5,3.69,0,,0.3,15.99,1,1
2,2016-06-15 22:02:59,2016-06-15 22:10:52,N,1,-73.94873046875,40.828575134277344,-73.939178466796875,40.848392486572266,1,1.59,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,2016-06-16 12:24:42,2016-06-16 12:34:58,N,1,-73.9605712890625,40.815998077392578,-73.973281860351562,40.792789459228516,1,2.40,10,0,0.5,2.15,0,,0.3,12.95,1,1
1,2016-06-30 11:30:05,2016-06-30 11:36:20,N,1,-73.866340637207031,40.845127105712891,-73.8447265625,40.838619232177734,1,1.40,7,0,0.5,0,0,,0.3,7.8,2,1
1,2016-06-27 22:35:39,2016-06-27 22:39:21,N,1,-73.945304870605469,40.807826995849609,-73.937057495117187,40.808437347412109,1,.60,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-06-25 20:35:49,2016-06-25 20:40:49,N,1,-73.890647888183594,40.747058868408203,-73.881187438964844,40.753311157226563,2,.85,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2016-06-19 04:48:47,2016-06-19 04:53:23,N,1,-73.890983581542969,40.746837615966797,-73.882217407226562,40.754070281982422,2,.92,5.5,0.5,0.5,1,0,,0.3,7.8,1,1
2,2016-06-03 23:34:08,2016-06-03 23:42:07,N,1,-73.954658508300781,40.720691680908203,-73.962554931640625,40.712486267089844,1,1.37,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-06-26 11:42:56,2016-06-26 12:12:03,N,1,-73.910888671875,40.776031494140625,-73.982040405273438,40.764503479003906,1,6.03,23.5,0,0.5,4.86,0,,0.3,29.16,1,1
1,2016-06-21 00:10:50,2016-06-21 00:21:06,N,1,-73.954071044921875,40.742767333984375,-73.926048278808594,40.772003173828125,1,2.90,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2016-06-24 01:18:16,2016-06-24 01:25:50,N,1,-73.939231872558594,40.805301666259766,-73.945991516113281,40.818778991699219,1,1.53,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
1,2016-06-08 15:27:29,2016-06-08 16:06:41,N,1,-73.952384948730469,40.790016174316406,-73.986946105957031,40.761390686035156,1,3.60,24,0,0.5,6.2,0,,0.3,31,1,1
1,2016-06-16 22:29:17,2016-06-16 22:34:03,N,1,-73.945907592773437,40.806964874267578,-73.9512939453125,40.812149047851563,1,.60,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,2016-06-08 14:08:48,2016-06-08 14:14:17,N,1,-73.938148498535156,40.817775726318359,-73.946144104003906,40.812206268310547,1,.70,5.5,0,0.5,0,0,,0.3,6.3,1,1
2,2016-06-13 04:24:49,2016-06-13 04:27:47,N,1,-73.918701171875,40.759403228759766,-73.911605834960937,40.768146514892578,1,.71,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-06-13 01:30:07,2016-06-13 01:44:57,N,1,-73.985816955566406,40.687339782714844,-73.957183837890625,40.620746612548828,1,7.06,21,0.5,0.5,0,0,,0.3,22.3,2,1
2,2016-06-21 09:25:25,2016-06-21 09:58:54,N,1,-73.950721740722656,40.800487518310547,-73.974479675292969,40.756587982177734,6,4.34,22.5,0,0.5,2,0,,0.3,25.3,1,1
2,2016-06-05 18:53:58,2016-06-05 19:01:15,N,1,-73.923690795898437,40.754566192626953,-73.920578002929688,40.767333984375,1,.91,6,0,0.5,0,0,,0.3,6.8,2,1
2,2016-06-15 08:49:31,2016-06-15 09:04:52,N,1,-73.961631774902344,40.680759429931641,-73.990470886230469,40.689285278320312,1,1.63,10,0,0.5,0,0,,0.3,10.8,2,1
1,2016-06-13 19:40:27,2016-06-13 19:48:37,N,1,-73.883071899414063,40.743072509765625,-73.897911071777344,40.749347686767578,2,.80,7,1,0.5,0,0,,0.3,8.8,2,1
2,2016-06-16 19:03:55,2016-06-16 19:07:28,N,1,-73.911979675292969,40.775142669677734,-73.919334411621094,40.77581787109375,1,.62,4.5,1,0.5,1.26,0,,0.3,7.56,1,1
2,2016-06-29 05:45:31,2016-06-29 05:59:32,N,1,-73.950263977050781,40.826961517333984,-73.962295532226563,40.776412963867188,5,4.47,15,0.5,0.5,2,0,,0.3,18.3,1,1
2,2016-06-04 13:58:56,2016-06-04 14:04:20,N,1,-73.947380065917969,40.799427032470703,-73.945976257324219,40.791259765625,1,.97,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-22 08:54:31,2016-06-22 09:01:04,N,1,-73.9490966796875,40.797164916992188,-73.948585510253906,40.791519165039062,1,.53,6,0,0.5,0,0,,0.3,6.8,1,1
2,2016-06-29 23:27:15,2016-06-29 23:35:18,N,1,-73.829933166503906,40.713649749755859,-73.809593200683594,40.673614501953125,1,3.71,12.5,0.5,0.5,4.14,0,,0.3,17.94,1,1
2,2016-06-12 02:03:50,2016-06-12 02:11:52,N,1,-73.978172302246094,40.684280395507812,-73.95269775390625,40.675834655761719,2,1.69,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-06-12 16:58:25,2016-06-12 17:29:54,N,1,-73.927864074707031,40.83013916015625,-73.989036560058594,40.757228851318359,1,7.72,29,0,0.5,15,0,,0.3,44.8,1,1
2,2016-06-30 13:16:39,2016-06-30 13:18:28,N,1,-73.941490173339844,40.813411712646484,-73.939445495605469,40.811046600341797,1,.26,3.5,0,0.5,0,0,,0.3,4.3,2,1
2,2016-06-17 22:36:20,2016-06-17 23:10:55,N,1,-73.932785034179688,40.703197479248047,-73.987945556640625,40.749900817871094,1,8.88,32,0.5,0.5,2,0,,0.3,35.3,1,1
2,2016-06-13 18:39:01,2016-06-13 18:56:19,N,1,-73.987358093261719,40.692737579345703,-73.980140686035156,40.668571472167969,1,2.85,13,1,0.5,0,0,,0.3,14.8,2,1
2,2016-06-10 00:03:09,2016-06-10 00:12:39,N,1,-73.943351745605469,40.707996368408203,-73.9578857421875,40.721931457519531,1,2.03,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2016-06-12 03:55:22,2016-06-12 04:03:52,N,1,-73.955703735351563,40.640594482421875,-73.930397033691406,40.651504516601563,1,2.10,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2016-06-01 10:12:05,2016-06-01 10:47:22,N,1,-73.885932922363281,40.747459411621094,-73.827491760253906,40.712947845458984,1,4.99,25,0,0.5,0,0,,0.3,25.8,2,1
1,2016-06-09 14:39:17,2016-06-09 15:08:42,N,1,-73.9383544921875,40.805614471435547,-73.880683898925781,40.861221313476563,1,8.50,27,0,0.5,5.55,0,,0.3,33.35,1,1
2,2016-06-19 12:31:34,2016-06-19 12:42:50,N,1,-73.914924621582031,40.763969421386719,-73.866065979003906,40.771060943603516,1,3.72,12,0,0.5,0,0,,0.3,12.8,2,1
2,2016-06-15 23:14:48,2016-06-15 23:17:49,N,1,-73.891952514648437,40.824176788330078,-73.888534545898437,40.823665618896484,1,.57,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,2016-06-01 18:55:44,2016-06-01 19:03:34,N,1,-73.951187133789063,40.786075592041016,-73.966354370117187,40.790603637695313,1,1.22,7,1,0.5,0,0,,0.3,8.8,2,1
1,2016-06-04 22:37:57,2016-06-04 22:46:10,N,1,-73.870094299316406,40.733711242675781,-73.835487365722656,40.744117736816406,1,3.30,11.5,0.5,0.5,2.55,0,,0.3,15.35,1,1
2,2016-06-24 22:29:59,2016-06-24 22:32:42,N,1,-73.830360412597656,40.759563446044922,-73.824600219726562,40.761501312255859,1,.41,4,0.5,0.5,1.32,0,,0.3,6.62,1,1
1,2016-06-25 18:16:32,2016-06-25 18:31:47,N,1,-73.982032775878906,40.678619384765625,-73.967987060546875,40.689094543457031,2,1.50,11,0,0.5,0,0,,0.3,11.8,2,1
1,2016-06-02 08:19:38,2016-06-02 08:26:11,N,1,-73.9490966796875,40.794261932373047,-73.952690124511719,40.804836273193359,1,1.00,6.5,0,0.5,1,0,,0.3,8.3,1,1
2,2016-06-19 17:11:43,2016-06-19 17:41:54,N,1,-73.9822998046875,40.693653106689453,-73.9696044921875,40.648887634277344,2,4.42,21,0,0.5,5.45,0,,0.3,27.25,1,1
1,2016-06-01 20:34:31,2016-06-01 20:46:56,N,1,-73.942611694335938,40.840778350830078,-73.973052978515625,40.795394897460938,1,4.50,15.5,0.5,0.5,2,0,,0.3,18.8,1,1
2,2016-06-18 13:35:38,2016-06-18 13:43:16,N,1,-73.954856872558594,40.805019378662109,-73.943862915039063,40.821743011474609,1,1.35,7.5,0,0.5,1,0,,0.3,9.3,1,1
2,2016-06-05 09:51:38,2016-06-05 10:04:59,N,1,-73.995285034179688,40.679546356201172,-73.995162963867188,40.683975219726563,1,2.57,10,0,0.5,0,0,,0.3,10.8,2,1
2,2016-06-05 21:32:39,2016-06-05 22:05:18,N,1,-73.8887939453125,40.747203826904297,-73.998809814453125,40.760326385498047,2,6.92,26,0.5,0.5,8.19,0,,0.3,35.49,1,1
2,2016-06-12 13:20:35,2016-06-12 13:24:49,N,1,-73.863716125488281,40.732734680175781,-73.858413696289063,40.728057861328125,1,.74,5,0,0.5,0,0,,0.3,5.8,2,1
2,2016-06-06 11:55:46,2016-06-06 12:02:50,N,1,-73.953727722167969,40.790756225585937,-73.957237243652344,40.783046722412109,3,.82,6,0,0.5,0,0,,0.3,6.8,2,1
2,2016-06-30 09:05:56,2016-06-30 10:06:07,N,1,-73.911834716796875,40.775287628173828,-73.989723205566406,40.723861694335938,1,8.61,40.5,0,0.5,0,0,,0.3,41.3,1,1
2,2016-06-04 03:57:18,2016-06-04 04:15:34,N,1,-73.890357971191406,40.746440887451172,-73.889717102050781,40.746013641357422,1,3.60,15,0.5,0.5,0,0,,0.3,16.3,2,1
1,2016-06-25 03:30:12,2016-06-25 03:40:41,N,1,-73.881843566894531,40.748115539550781,-73.923530578613281,40.761180877685547,1,2.60,10.5,0.5,0.5,3.5,0,,0.3,15.3,1,1
2,2016-06-09 00:14:12,2016-06-09 00:22:02,N,1,-73.949966430664063,40.802082061767578,-73.932785034179688,40.795394897460938,1,1.04,7,0.5,0.5,0,0,,0.3,8.3,1,1
2,2016-06-23 15:01:53,2016-06-23 15:11:43,N,1,-73.990623474121094,40.693126678466797,-73.990699768066406,40.702667236328125,2,1.00,8,0,0.5,1.76,0,,0.3,10.56,1,1
2,2016-06-11 00:42:22,2016-06-11 00:51:36,N,1,-73.987266540527344,40.692386627197266,-73.956985473632812,40.690776824951172,1,2.18,9,0.5,0.5,3.09,0,,0.3,13.39,1,1
1,2016-06-26 01:32:43,2016-06-26 01:55:10,N,1,-73.952911376953125,40.806575775146484,-73.863975524902344,40.821304321289063,4,6.00,21.5,0.5,0.5,0,0,,0.3,22.8,2,1
2,2016-06-23 22:01:37,2016-06-23 22:07:56,N,1,-73.939102172851563,40.805362701416016,-73.966743469238281,40.79364013671875,1,2.20,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2016-06-09 21:38:59,2016-06-09 21:45:10,N,1,-73.93768310546875,40.804485321044922,-73.915542602539063,40.801792144775391,2,1.36,7,0.5,0.5,0,0,,0.3,8.3,1,1
2,2016-06-30 09:46:13,2016-06-30 10:21:28,N,1,-73.991767883300781,40.703403472900391,-73.923515319824219,40.825176239013672,1,12.60,37,0,0.5,5.67,0,,0.3,45.42,1,1
2,2016-06-02 18:25:33,2016-06-02 18:54:51,N,1,-73.920066833496094,40.831230163574219,-73.84637451171875,40.877040863037109,1,7.13,25.5,1,0.5,0,0,,0.3,27.3,2,1
2,2016-06-28 10:50:01,2016-06-28 10:58:17,N,1,-73.959243774414063,40.809280395507813,-73.938888549804688,40.848625183105469,1,3.32,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2016-06-01 22:08:28,2016-06-01 22:23:28,N,1,-73.95477294921875,40.733726501464844,-73.942451477050781,40.786266326904297,1,5.06,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
2,2016-06-17 13:01:10,2016-06-17 13:10:37,N,1,-73.88397216796875,40.747505187988281,-73.886184692382813,40.755233764648437,1,.64,7,0,0.5,0,0,,0.3,7.8,2,1
2,2016-06-24 22:41:15,2016-06-24 22:54:10,N,1,-73.992576599121094,40.703281402587891,-73.984519958496094,40.691646575927734,1,1.34,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,2016-06-23 23:40:35,2016-06-23 23:49:18,N,1,-73.93328857421875,40.688163757324219,-73.905410766601563,40.689151763916016,1,1.80,8,0.5,0.5,3,0,,0.3,12.3,1,1
2,2016-06-11 11:42:26,2016-06-11 11:49:26,N,1,-73.878219604492187,40.756393432617188,-73.886070251464844,40.749530792236328,1,.89,6.5,0,0.5,0,0,,0.3,7.3,2,1
1,2016-06-17 19:29:02,2016-06-17 19:40:41,N,1,-73.944236755371094,40.685276031494141,-73.974601745605469,40.696693420410156,4,2.50,10.5,1,0.5,2.45,0,,0.3,14.75,1,1
2,2016-06-06 09:36:05,2016-06-06 09:43:23,N,1,-73.919548034667969,40.6683349609375,-73.9322509765625,40.663017272949219,1,1.36,7,0,0.5,0,0,,0.3,7.8,1,1
1,2016-06-23 18:31:06,2016-06-23 18:34:53,N,1,-73.9561767578125,40.717269897460937,-73.955314636230469,40.72021484375,1,.40,4,1,0.5,0.7,0,,0.3,6.5,1,1
