VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-10 07:41:53,2016-03-10 07:50:26,2,1.10,-73.944877624511719,40.813934326171875,1,N,-73.948043823242188,40.801338195800781,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-03-10 07:41:55,2016-03-10 07:50:03,2,1.51,-73.991546630859375,40.750038146972656,1,N,-73.982681274414063,40.735549926757813,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-03-10 07:41:55,2016-03-10 07:56:54,2,2.43,-73.905105590820312,40.772212982177734,1,N,-73.934654235839844,40.755241394042969,1,12,0,0.5,2,0,0.3,14.8
2,2016-03-10 07:41:55,2016-03-10 07:53:11,1,1.82,-73.99420166015625,40.751049041748047,1,N,-73.973495483398438,40.763725280761719,1,9,0,0.5,2,0,0.3,11.8
2,2016-03-10 07:41:55,2016-03-10 07:45:33,6,.67,-73.965843200683594,40.765468597412109,1,N,-73.970657348632813,40.758777618408203,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-03-10 07:41:55,2016-03-10 07:59:18,6,2.61,-73.9925537109375,40.763389587402344,1,N,-74.008148193359375,40.732681274414063,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-03-10 07:41:55,2016-03-10 07:57:11,1,2.11,-73.992050170898438,40.759361267089844,1,N,-74.008522033691406,40.733650207519531,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-03-10 07:41:56,2016-03-10 07:53:34,1,1.56,-73.967613220214844,40.770191192626953,1,N,-73.989425659179687,40.772808074951172,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-03-10 07:41:56,2016-03-10 07:52:45,1,1.30,-73.958480834960938,40.772663116455078,1,N,-73.9444580078125,40.783721923828125,1,8.5,0,0.5,1.7,0,0.3,11
2,2016-03-10 07:41:56,2016-03-10 08:05:43,2,3.18,-74.105140686035156,40.681491851806641,1,N,-74.105140686035156,40.681491851806641,1,16.5,0,0.5,3.46,0,0.3,20.76
2,2016-03-10 07:41:56,2016-03-10 07:51:17,1,1.07,-73.954864501953125,40.780197143554688,1,N,-73.970237731933594,40.784137725830078,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-03-10 07:41:56,2016-03-10 07:49:44,1,1.63,-74.008003234863281,40.723720550537109,1,N,-73.992683410644531,40.740501403808594,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-03-10 07:41:56,2016-03-10 07:56:41,5,3.79,-73.952285766601563,40.734466552734375,1,N,-73.972068786621094,40.749683380126953,2,14.5,0,0.5,0,0,0.3,15.3
2,2016-03-10 07:41:57,2016-03-10 07:49:18,1,.93,-73.982650756835938,40.782371520996094,1,N,-73.984268188476562,40.770145416259766,1,6.5,0,0.5,1,0,0.3,8.3
2,2016-03-10 07:41:57,2016-03-10 07:53:55,1,2.33,-73.95013427734375,40.784629821777344,1,N,-73.972061157226562,40.757080078125,2,10,0,0.5,0,0,0.3,10.8
2,2016-03-10 07:41:58,2016-03-10 08:00:06,1,2.73,-73.971275329589844,40.792865753173828,1,N,-73.970390319824219,40.763938903808594,2,13,0,0.5,0,0,0.3,13.8
2,2016-03-10 07:41:58,2016-03-10 07:58:19,1,2.87,-73.992378234863281,40.724517822265625,1,N,-73.974319458007813,40.759281158447266,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-03-10 07:41:58,2016-03-10 07:51:56,2,1.62,-73.976661682128906,40.765121459960938,1,N,-73.970283508300781,40.783901214599609,2,9,0,0.5,0,0,0.3,9.8
2,2016-03-10 07:41:59,2016-03-10 07:48:30,5,.60,-73.975959777832031,40.756061553955078,1,N,-73.97210693359375,40.762775421142578,1,6,0,0.5,1,0,0.3,7.8
2,2016-03-10 07:42:00,2016-03-10 07:51:19,1,1.34,-74.006690979003906,40.731288909912109,1,N,-74.007850646972656,40.717231750488281,1,8,0,0.5,2.2,0,0.3,11
2,2016-03-10 07:42:00,2016-03-10 07:56:33,1,1.96,-73.960128784179687,40.761962890625,1,N,-73.956558227539063,40.783889770507812,1,11,0,0.5,2.12,0,0.3,13.92
2,2016-03-10 07:42:00,2016-03-10 07:57:01,5,2.96,-73.974403381347656,40.753875732421875,1,N,-74.006614685058594,40.728706359863281,2,12.5,0,0.5,0,0,0.3,13.3
2,2016-03-10 07:42:01,2016-03-11 07:39:34,4,.79,-73.981063842773438,40.733978271484375,1,N,-73.97393798828125,40.743366241455078,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-10 07:42:01,2016-03-10 08:03:34,1,4.62,-73.991439819335938,40.750118255615234,1,N,-74.01171875,40.703330993652344,1,18,0,0.5,3.76,0,0.3,22.56
2,2016-03-10 07:42:01,2016-03-10 07:50:55,5,1.43,-73.986923217773437,40.742031097412109,1,N,-73.982368469238281,40.758068084716797,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-03-10 07:42:01,2016-03-10 07:46:39,2,.76,-73.951210021972656,40.770278930664063,1,N,-73.961227416992188,40.774990081787109,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-03-10 07:42:01,2016-03-10 07:48:49,1,2.48,-73.951347351074219,40.770088195800781,1,N,-73.971771240234375,40.744068145751953,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2016-03-10 07:42:02,2016-03-10 07:54:30,1,2.14,-73.952766418457031,40.786510467529297,1,N,-73.972732543945313,40.759239196777344,1,10.5,0,0.5,2.26,0,0.3,13.56
2,2016-03-10 07:42:02,2016-03-10 08:12:12,5,7.31,-73.978340148925781,40.764816284179688,1,N,-73.87310791015625,40.774383544921875,1,27,0,0.5,5.56,0,0.3,33.36
2,2016-03-10 07:42:03,2016-03-10 07:54:07,1,1.14,-73.946418762207031,40.772842407226563,1,N,-73.955032348632813,40.783115386962891,1,9,0,0.5,1,0,0.3,10.8
2,2016-03-10 07:42:03,2016-03-10 08:01:03,1,3.94,-73.948768615722656,40.777759552001953,1,N,-73.981666564941406,40.746898651123047,1,16.5,0,0.5,1,0,0.3,18.3
2,2016-03-10 07:42:03,2016-03-10 07:53:58,3,1.83,-73.964248657226562,40.767807006835938,1,N,-73.989952087402344,40.769760131835938,1,9.5,0,0.5,1,0,0.3,11.3
2,2016-03-10 07:42:03,2016-03-10 07:56:57,1,2.86,-73.97698974609375,40.7646484375,1,N,-73.966049194335937,40.799888610839844,1,12.5,0,0.5,2,0,0.3,15.3
2,2016-03-10 07:42:04,2016-03-10 07:52:57,6,2.03,-73.988479614257813,40.737449645996094,1,N,-73.969703674316406,40.763580322265625,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-03-10 07:42:04,2016-03-10 07:55:28,6,1.45,-73.989761352539063,40.756858825683594,1,N,-74.004623413085938,40.741928100585937,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-03-10 07:42:04,2016-03-10 07:53:45,1,1.35,-73.991722106933594,40.744270324707031,1,N,-73.977210998535156,40.755588531494141,1,9,0,0.5,1.96,0,0.3,11.76
2,2016-03-10 07:42:04,2016-03-10 07:52:13,1,2.14,-73.951591491699219,40.770061492919922,1,N,-73.973159790039063,40.748981475830078,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-03-10 07:42:05,2016-03-10 07:49:56,1,1.03,-73.978164672851562,40.752113342285156,1,N,-73.992866516113281,40.752815246582031,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-10 07:42:05,2016-03-10 07:48:13,1,.65,-73.992286682128906,40.749820709228516,1,N,-73.987770080566406,40.743118286132812,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-10 07:42:06,2016-03-10 07:50:23,6,.92,-73.966667175292969,40.753425598144531,1,N,-73.979873657226562,40.754783630371094,1,7,0,0.5,0.7,0,0.3,8.5
2,2016-03-10 07:42:06,2016-03-10 07:56:00,1,2.35,-73.977012634277344,40.76416015625,1,N,-73.988471984863281,40.737228393554688,1,11.5,0,0.5,3.08,0,0.3,15.38
2,2016-03-10 07:42:06,2016-03-10 07:47:50,1,1.29,-74.000076293945312,40.742950439453125,1,N,-73.992691040039063,40.730701446533203,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-10 07:42:06,2016-03-10 07:45:22,2,.44,-73.992828369140625,40.768268585205078,1,N,-73.991279602050781,40.764480590820312,2,4,0,0.5,0,0,0.3,4.8
2,2016-03-10 07:42:07,2016-03-10 07:46:13,1,.47,-73.971473693847656,40.786125183105469,1,N,-73.966262817382813,40.789371490478516,1,5,0,0.5,0.87,0,0.3,6.67
2,2016-03-10 07:42:07,2016-03-10 07:56:54,1,1.99,-73.972755432128906,40.754974365234375,1,N,-73.991531372070313,40.738868713378906,1,11,0,0.5,2.95,0,0.3,14.75
2,2016-03-10 07:42:07,2016-03-10 07:47:29,2,.77,-73.969833374023438,40.752681732177734,1,N,-73.980850219726563,40.753429412841797,1,5.5,0,0.5,1,0,0.3,7.3
2,2016-03-10 07:42:07,2016-03-10 07:55:36,1,2.72,-73.979026794433594,40.777229309082031,1,N,-74.00408935546875,40.742610931396484,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-03-10 07:42:08,2016-03-10 07:45:49,1,1.03,-73.961013793945313,40.771858215332031,1,N,-73.970565795898438,40.759052276611328,1,5,0,0.5,1.25,0,0.3,7.05
2,2016-03-10 07:42:08,2016-03-10 07:56:06,5,2.56,-74.001289367675781,40.746707916259766,1,N,-73.973411560058594,40.763633728027344,1,11.5,0,0.5,2,0,0.3,14.3
2,2016-03-10 07:42:08,2016-03-10 07:47:33,1,.73,-73.966873168945313,40.766731262207031,1,N,-73.960952758789063,40.775890350341797,1,5.5,0,0.5,1,0,0.3,7.3
2,2016-03-10 07:42:08,2016-03-10 07:48:24,2,.86,-73.993972778320312,40.744361877441406,1,N,-73.98284912109375,40.745975494384766,1,6,0,0.5,0,0,0.3,6.8
2,2016-03-10 07:42:08,2016-03-10 07:47:36,1,.84,-74.017440795898437,40.708351135253906,1,N,-74.009803771972656,40.703651428222656,1,5.5,0,0.5,2.7,0,0.3,9
2,2016-03-10 07:42:08,2016-03-10 08:14:10,1,9.29,-73.961677551269531,40.795921325683594,1,N,-73.864799499511719,40.770320892333984,1,31.5,0,0.5,9.46,5.54,0.3,47.3
2,2016-03-10 07:42:08,2016-03-10 08:00:37,3,5.99,-74.012199401855469,40.701328277587891,1,N,-73.955726623535156,40.764091491699219,1,19,0,0.5,3.96,0,0.3,23.76
2,2016-03-10 07:42:08,2016-03-10 07:47:16,5,1.51,-73.964637756347656,40.7574462890625,1,N,-73.979278564453125,40.742149353027344,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-10 07:42:09,2016-03-10 07:53:39,2,1.13,-73.969413757324219,40.800571441650391,1,N,-73.966117858886719,40.789890289306641,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-03-10 07:42:10,2016-03-10 07:49:52,5,1.03,-73.989753723144531,40.766300201416016,1,N,-74.002838134765625,40.760509490966797,1,7,0,0.5,1.95,0,0.3,9.75
2,2016-03-10 07:42:10,2016-03-10 08:00:50,1,2.43,-73.895881652832031,40.740589141845703,1,N,-73.930686950683594,40.752120971679688,2,13.5,0,0.5,0,0,0.3,14.3
2,2016-03-10 07:42:10,2016-03-10 07:50:22,1,1.35,-73.962387084960938,40.767349243164062,1,N,-73.956977844238281,40.783180236816406,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-03-10 07:42:11,2016-03-10 07:55:05,1,2.07,0,0,1,N,0,0,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-10 07:42:11,2016-03-10 07:58:58,5,2.73,-73.954246520996094,40.784511566162109,1,N,-73.98211669921875,40.765411376953125,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-03-10 07:42:11,2016-03-10 07:56:29,6,2.66,-73.978996276855469,40.787338256835938,1,N,-73.949302673339844,40.802509307861328,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-03-10 07:42:11,2016-03-10 07:48:06,6,1.39,-74.008499145507813,40.704608917236328,1,N,-74.013458251953125,40.713909149169922,1,7,0,0.5,0.85,0,0.3,8.65
2,2016-03-10 07:42:11,2016-03-10 07:48:41,1,1.35,-73.976730346679688,40.765129089355469,1,N,-73.961349487304688,40.773399353027344,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-10 07:42:12,2016-03-10 07:45:31,1,.59,-73.985084533691406,40.747802734375,1,N,-73.987724304199219,40.74139404296875,1,4.5,0,0.5,1.32,0,0.3,6.62
2,2016-03-10 07:42:12,2016-03-10 07:45:46,1,.65,-73.976959228515625,40.756038665771484,1,N,-73.973854064941406,40.762958526611328,1,4.5,0,0.5,1.32,0,0.3,6.62
2,2016-03-10 07:42:12,2016-03-10 07:48:45,5,.93,-73.949310302734375,40.776779174804687,1,N,-73.954521179199219,40.765872955322266,1,6,0,0.5,1.36,0,0.3,8.16
2,2016-03-10 07:42:12,2016-03-10 07:57:52,6,2.30,-73.982269287109375,40.770923614501953,1,N,-73.957763671875,40.779350280761719,1,12,0,0.5,2,0,0.3,14.8
2,2016-03-10 07:42:12,2016-03-10 07:48:35,1,.94,-73.965522766113281,40.790706634521484,1,N,-73.975601196289063,40.781829833984375,1,6,0,0.5,1.7,0,0.3,8.5
2,2016-03-10 07:42:12,2016-03-10 07:58:13,1,2.74,-73.991989135742187,40.749610900878906,1,N,-74.003242492675781,40.713840484619141,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-03-10 07:42:12,2016-03-10 07:54:44,1,2.24,-74.016883850097656,40.707481384277344,1,N,-74.002792358398438,40.730800628662109,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-10 07:42:13,2016-03-10 07:48:29,1,2.48,-73.948867797851562,40.771663665771484,1,N,-73.972488403320313,40.747413635253906,1,9,0,0.5,1.2,0,0.3,11
2,2016-03-10 07:42:13,2016-03-10 07:43:58,1,.53,-73.981658935546875,40.740871429443359,1,N,-73.976692199707031,40.747848510742187,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-03-10 07:42:13,2016-03-10 07:57:59,2,5.55,-73.969039916992188,40.754310607910156,1,N,-74.009735107421875,40.705768585205078,1,18.5,0,0.5,4.82,0,0.3,24.12
2,2016-03-10 07:42:13,2016-03-10 07:46:38,1,.40,-73.9576416015625,40.779510498046875,1,N,-73.954582214355469,40.783782958984375,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-10 07:42:14,2016-03-10 07:50:27,5,.95,-73.957099914550781,40.778430938720703,1,N,-73.954704284667969,40.769363403320313,2,7,0,0.5,0,0,0.3,7.8
2,2016-03-10 07:42:14,2016-03-10 07:52:25,1,1.62,-74.000099182128906,40.7431640625,1,N,-73.985542297363281,40.762710571289063,1,8.5,0,0.5,2.79,0,0.3,12.09
2,2016-03-10 07:42:14,2016-03-10 07:56:48,1,2.11,-73.953681945800781,40.775310516357422,1,N,-73.976791381835938,40.750331878662109,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-10 07:42:15,2016-03-10 07:48:56,1,1.16,-73.965530395507813,40.790668487548828,1,N,-73.960800170898437,40.778308868408203,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-10 07:42:15,2016-03-10 07:49:13,4,.82,-74.016189575195313,40.7152099609375,1,N,-74.010200500488281,40.719779968261719,1,6.5,0,0.5,1.82,0,0.3,9.12
2,2016-03-10 07:42:15,2016-03-10 07:47:26,1,.95,-74.006965637207031,40.743350982666016,1,N,-73.998924255371094,40.734825134277344,1,5.5,0,0.5,1,0,0.3,7.3
2,2016-03-10 07:42:16,2016-03-10 08:01:24,5,5.83,-73.961746215820312,40.762008666992188,1,N,-74.008514404296875,40.710605621337891,1,20.5,0,0.5,2.5,0,0.3,23.8
2,2016-03-10 07:42:16,2016-03-10 07:46:44,1,.76,-73.991310119628906,40.744899749755859,1,N,-73.984451293945313,40.754741668701172,1,5,0,0.5,1,0,0.3,6.8
2,2016-03-10 07:42:16,2016-03-10 07:52:46,5,1.55,-73.989189147949219,40.724430084228516,1,N,-74.0015869140625,40.737529754638672,1,8.5,0,0.5,1,0,0.3,10.3
2,2016-03-10 07:42:17,2016-03-10 07:57:08,1,2.96,-73.978302001953125,40.736728668212891,1,N,-73.95465087890625,40.769599914550781,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2016-03-10 07:42:17,2016-03-10 07:49:42,1,1.12,-73.994163513183594,40.751113891601563,1,N,-73.980903625488281,40.755130767822266,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-10 07:42:17,2016-03-10 07:55:09,1,2.14,-74.005767822265625,40.745613098144531,1,N,-73.978363037109375,40.751235961914063,1,10.5,0,0.5,2.82,0,0.3,14.12
2,2016-03-10 07:42:17,2016-03-10 07:59:04,2,2.64,-73.9952392578125,40.733791351318359,1,N,-73.974449157714844,40.759899139404297,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-03-10 07:42:17,2016-03-10 07:46:53,1,.90,-73.963958740234375,40.756996154785156,1,N,-73.955703735351563,40.767726898193359,1,5.5,0,0.5,1,0,0.3,7.3
2,2016-03-10 07:42:17,2016-03-10 07:47:50,1,1.20,-74.005783081054688,40.717708587646484,1,N,-74.006546020507813,40.731922149658203,1,6,0,0.5,1.36,0,0.3,8.16
2,2016-03-10 07:42:18,2016-03-10 07:52:59,1,1.60,-73.950332641601563,40.774730682373047,1,N,-73.968368530273438,40.762210845947266,1,9,0,0.5,2.45,0,0.3,12.25
2,2016-03-10 07:42:18,2016-03-10 07:47:56,1,.97,-73.965263366699219,40.755119323730469,1,N,-73.968482971191406,40.764701843261719,2,6,0,0.5,0,0,0.3,6.8
2,2016-03-10 07:42:18,2016-03-10 07:49:55,4,1.11,-73.976890563964844,40.764888763427734,1,N,-73.988456726074219,40.776611328125,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-10 07:42:18,2016-03-10 07:58:51,2,2.34,-73.954147338867188,40.806171417236328,1,N,-73.978118896484375,40.783649444580078,1,12,0,0.5,2.56,0,0.3,15.36
2,2016-03-10 07:42:19,2016-03-10 07:46:19,1,.63,-73.981697082519531,40.743160247802734,1,N,-73.981437683105469,40.749778747558594,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-03-10 07:42:19,2016-03-10 07:53:15,6,1.98,-74.005928039550781,40.735443115234375,1,N,-73.987457275390625,40.760292053222656,1,9.5,0,0.5,1.85,0,0.3,12.15
2,2016-03-10 07:42:19,2016-03-10 07:48:19,1,.73,-73.947349548339844,40.775871276855469,1,N,-73.954017639160156,40.766761779785156,1,6,0,0.5,1.7,0,0.3,8.5
2,2016-03-10 07:42:19,2016-03-10 07:50:26,1,2.01,-73.982330322265625,40.751407623291016,1,N,-73.996620178222656,40.725555419921875,1,8.5,0,0.5,1.25,0,0.3,10.55
2,2016-03-10 07:42:19,2016-03-10 07:51:06,5,1.76,-73.990043640136719,40.735260009765625,1,N,-73.986595153808594,40.753421783447266,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-03-10 07:42:19,2016-03-11 06:46:36,1,.30,-73.981483459472656,40.76422119140625,1,N,-73.982475280761719,40.767421722412109,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-03-10 07:42:20,2016-03-10 07:48:06,1,.81,-73.959747314453125,40.762599945068359,1,N,-73.951248168945312,40.770240783691406,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2016-03-10 07:42:20,2016-03-10 07:47:13,1,.84,-73.95989990234375,40.770370483398438,1,N,-73.953208923339844,40.780929565429687,1,5.5,0,0.5,1,0,0.3,7.3
2,2016-03-10 07:42:20,2016-03-10 07:57:56,1,2.34,-73.989997863769531,40.733020782470703,1,N,-73.982536315917969,40.761478424072266,2,12,0,0.5,0,0,0.3,12.8
2,2016-03-10 07:42:20,2016-03-10 07:47:08,6,1.41,-73.97344970703125,40.784488677978516,1,N,-73.964080810546875,40.798011779785156,1,6,0,0.5,1,0,0.3,7.8
2,2016-03-10 07:42:20,2016-03-10 07:57:55,1,2.13,-73.970481872558594,40.783908843994141,1,N,-73.969383239746094,40.76171875,1,11.5,0,0.5,1.5,0,0.3,13.8
2,2016-03-10 07:42:21,2016-03-10 07:59:42,1,2.16,-73.958709716796875,40.764175415039063,1,N,-73.975227355957031,40.782390594482422,2,12.5,0,0.5,0,0,0.3,13.3
2,2016-03-10 07:42:21,2016-03-10 07:58:48,1,1.92,-73.950607299804687,40.776466369628906,1,N,-73.980018615722656,40.786003112792969,1,11.5,0,0.5,2,0,0.3,14.3
2,2016-03-10 07:42:22,2016-03-10 08:00:58,1,1.92,-73.755020141601563,40.715248107910156,1,N,-73.755020141601563,40.715248107910156,1,12.5,0,0.5,0,0,0.3,13.3
2,2016-03-10 07:42:22,2016-03-10 07:58:34,1,2.25,-74.008621215820313,40.733390808105469,1,N,-73.982437133789062,40.745628356933594,1,12,0,0.5,2.56,0,0.3,15.36
2,2016-03-10 07:42:22,2016-03-10 07:54:11,1,1.48,-73.956443786621094,40.78143310546875,1,N,-73.967376708984375,40.788078308105469,2,9,0,0.5,0,0,0.3,9.8
2,2016-03-10 07:42:22,2016-03-10 07:51:46,1,1.72,-73.978469848632812,40.783126831054687,1,N,-73.982025146484375,40.763240814208984,1,8.5,0,0.5,1.2,0,0.3,10.5
2,2016-03-10 07:42:22,2016-03-10 07:45:42,6,.94,-73.960990905761719,40.772079467773438,1,N,-73.969940185546875,40.759639739990234,2,5,0,0.5,0,0,0.3,5.8
2,2016-03-10 07:42:22,2016-03-10 07:55:11,3,1.91,-73.958198547363281,40.77642822265625,1,N,-73.981498718261719,40.768638610839844,1,10.5,0,0.5,2.82,0,0.3,14.12
2,2016-03-10 07:42:23,2016-03-10 08:04:14,1,3.44,-73.996307373046875,40.723800659179688,1,N,-73.985420227050781,40.763198852539062,2,16,0,0.5,0,0,0.3,16.8
2,2016-03-10 07:42:23,2016-03-10 07:53:32,1,1.91,-73.958114624023437,40.768653869628906,1,N,-73.977882385253906,40.752407073974609,1,9.5,0,0.5,1.5,0,0.3,11.8
2,2016-03-10 07:42:23,2016-03-10 07:46:59,1,1.24,-73.922859191894531,40.743900299072266,1,N,-73.905838012695313,40.741493225097656,2,6,0,0.5,0,0,0.3,6.8
2,2016-03-10 07:42:24,2016-03-10 07:48:45,1,1.02,-73.960723876953125,40.769847869873047,1,N,-73.970611572265625,40.758632659912109,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-10 07:42:24,2016-03-10 07:56:59,1,2.89,-74.00018310546875,40.761020660400391,1,N,-74.007575988769531,40.726173400878906,1,12,0,0.5,3.2,0,0.3,16
2,2016-03-10 07:42:24,2016-03-10 07:57:22,1,1.65,-73.968170166015625,40.786891937255859,1,N,-73.947555541992188,40.779388427734375,1,10.5,0,0.5,1.7,0,0.3,13
2,2016-03-10 07:42:24,2016-03-10 07:58:15,1,2.51,-73.990486145019531,40.775447845458984,1,N,-73.977691650390625,40.752292633056641,2,12,0,0.5,0,0,0.3,12.8
2,2016-03-10 07:42:25,2016-03-10 07:51:52,1,1.89,-73.983558654785156,40.725963592529297,1,N,-73.981094360351563,40.746925354003906,1,9,0,0.5,1.96,0,0.3,11.76
2,2016-03-10 07:42:25,2016-03-10 07:46:39,6,.47,-73.962394714355469,40.767288208007813,1,N,-73.958900451660156,40.773151397705078,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-03-10 07:42:25,2016-03-10 07:44:55,6,.91,-73.988136291503906,40.743778228759766,1,N,-73.998176574707031,40.735309600830078,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-10 07:42:26,2016-03-10 07:49:44,1,.89,-73.972236633300781,40.757308959960938,1,N,-73.9774169921875,40.764060974121094,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-10 07:42:26,2016-03-10 08:02:02,1,2.24,-73.954216003417969,40.766075134277344,1,N,-73.951553344726563,40.790931701660156,1,13.5,0,0.5,1,0,0.3,15.3
2,2016-03-10 07:42:27,2016-03-10 08:02:55,1,2.56,-73.939460754394531,40.804847717285156,1,N,-73.961318969726563,40.7760009765625,2,14.5,0,0.5,0,0,0.3,15.3
2,2016-03-10 07:42:27,2016-03-10 07:56:39,6,.88,-73.972427368164062,40.744148254394531,1,N,-73.981857299804688,40.751499176025391,1,9.5,0,0.5,1,0,0.3,11.3
2,2016-03-10 07:42:27,2016-03-10 07:49:31,6,1.83,-73.975387573242187,40.7412109375,1,N,-73.970077514648438,40.761184692382813,1,8,0,0.5,1.2,0,0.3,10
2,2016-03-10 07:42:27,2016-03-10 07:47:17,6,.61,-73.982231140136719,40.774688720703125,1,N,-73.978462219238281,40.783130645751953,2,5,0,0.5,0,0,0.3,5.8
2,2016-03-10 07:42:27,2016-03-10 07:58:12,1,1.30,-73.953712463378906,40.785221099853516,1,N,-73.966140747070312,40.789840698242188,1,11,0,0.5,2.36,0,0.3,14.16
2,2016-03-10 07:42:28,2016-03-10 07:57:09,5,1.17,-73.977119445800781,40.753028869628906,1,N,-73.993782043457031,40.762088775634766,1,10.5,0,0.5,2.82,0,0.3,14.12
2,2016-03-10 07:42:28,2016-03-10 07:54:30,1,1.47,-73.979141235351563,40.776992797851563,1,N,-73.968780517578125,40.764438629150391,1,9,0,0.5,1.96,0,0.3,11.76
2,2016-03-10 07:42:29,2016-03-10 07:52:46,1,4.44,-74.002632141113281,40.708724975585938,1,N,-73.973396301269531,40.750553131103516,1,13.5,0,0.5,3.58,0,0.3,17.88
2,2016-03-10 07:42:29,2016-03-10 07:50:44,1,1.18,-73.991508483886719,40.750198364257813,1,N,-73.977127075195313,40.755218505859375,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-10 07:42:29,2016-03-10 07:50:26,3,1.03,-73.961448669433594,40.768531799316406,1,N,-73.971359252929688,40.76055908203125,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-10 07:42:29,2016-03-10 07:50:15,5,1.43,-73.985557556152344,40.744056701660156,1,N,-73.970939636230469,40.755958557128906,1,7,0,0.5,1,0,0.3,8.8
2,2016-03-10 07:42:29,2016-03-10 07:50:53,4,1.19,-73.98114013671875,40.741416931152344,1,N,-73.98529052734375,40.753345489501953,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-10 07:42:29,2016-03-10 07:48:54,3,1.51,-73.995338439941406,40.739421844482422,1,N,-73.980003356933594,40.75286865234375,1,7,0,0.5,0.78,0,0.3,8.58
2,2016-03-10 07:42:30,2016-03-10 07:46:59,2,.37,-73.96368408203125,40.771240234375,1,N,-73.963027954101563,40.774993896484375,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-10 07:42:30,2016-03-10 07:51:02,1,2.41,-73.954002380371094,40.776252746582031,1,N,-73.938682556152344,40.804946899414063,1,9,0,0.5,1.96,0,0.3,11.76
2,2016-03-10 07:42:30,2016-03-10 07:45:17,6,.53,-73.976333618164062,40.754051208496094,1,N,-73.974037170410156,40.75994873046875,1,4,0,0.5,0.96,0,0.3,5.76
2,2016-03-10 07:42:30,2016-03-10 07:51:07,1,1.08,-73.960479736328125,40.761600494384766,1,N,-73.960609436035156,40.773948669433594,2,7,0,0.5,0,0,0.3,7.8
2,2016-03-10 07:42:30,2016-03-10 08:13:00,2,3.70,-73.939888000488281,40.79412841796875,1,N,-73.983650207519531,40.774669647216797,1,20,0,0.5,4.16,0,0.3,24.96
2,2016-03-10 07:42:30,2016-03-10 07:48:17,1,1.09,-73.956733703613281,40.766990661621094,1,N,-73.959602355957031,40.776786804199219,2,6,0,0.5,0,0,0.3,6.8
2,2016-03-10 07:42:31,2016-03-10 07:49:31,4,.50,-73.963043212890625,40.763339996337891,1,N,-73.95880126953125,40.763820648193359,2,6,0,0.5,0,0,0.3,6.8
